Price,year,month,dayofmonth,quarter,dayofyear,weekofyear,dayofweek,c_DBSCAN,c_BIRCH,pca1,pca2,diff1,diff2,d_m3,d_m12,exp_0_05,exp_0_03,exp_0_08
355.405,2003,5,31,2,151,22,5,0,0,-0.6853653273651907,-0.8967421055839327,27.19700050354004,45.20800018310547,341.72566666666626,331.23891666666674,308.2627174371432,308.61102285176827,316.1992824065506
356.912,2003,6,30,2,181,27,0,0,0,-0.479785166619316,1.2461516251018294,1.5069999694824219,14.86299991607666,346.84166666666624,334.1869166666667,310.695181565286,310.0600521662152,319.4562998140265
350.765,2003,7,31,3,212,31,3,1,2,0.614658511805605,0.02193555860521437,-6.146999835968018,-33.34400177001953,354.3606666666662,337.28675000000004,312.6986724870217,311.2812006012287,321.9609958289044
358.99300000000005,2003,8,31,3,243,35,6,1,2,1.0450274468548193,-1.424339366182732,8.227999687194824,6.720999717712402,355.55666666666616,341.3657500000001,315.01338886267064,312.71255458319183,324.9235561625921
378.85900000000004,2003,9,30,3,273,40,1,1,2,1.2506076076006938,0.7185543645030299,19.865999221801758,26.012998580932617,362.87233333333285,346.37066666666675,318.2056694195371,314.6969479456961,329.23839166958476
379.093,2003,10,31,4,304,44,4,1,2,2.345051286025615,-0.505661701993585,0.23399999737739563,-7.993999481201172,372.3149999999996,351.56608333333344,321.25003594856025,316.6288295073252,333.226760336018
390.2,2003,11,30,4,334,48,6,1,2,2.5554023434884234,-1.6737363381386499,11.107000350952148,-8.75899887084961,382.7173333333329,357.47816666666677,324.69753415113223,318.83596462210545,337.7846195091366
407.67400000000004,2003,12,31,4,365,1,2,1,2,1.6537573037338902,0.8895882317378297,17.474000930786133,17.240001678466797,392.3223333333329,363.6760000000001,328.8463574435756,321.50110568344223,343.37576994840566
414.495,2004,1,31,1,31,5,5,0,0,-2.8140200408172555,-0.8392741814003328,6.821000099182129,-4.2860002517700195,404.12299999999954,368.47858333333335,333.12878957139674,324.29092251293895,349.06530835253324
404.73,2004,2,29,1,60,9,6,0,0,-2.8236868609408527,-1.7291485289025166,-9.765000343322754,-27.239002227783203,408.96633333333284,372.24150000000003,336.7088500928269,326.70409483755077,353.5184836843306
405.976,2004,3,31,1,91,14,2,0,0,-1.9775373888949814,0.527386805514647,1.246000051498413,-5.574999809265137,408.40033333333287,377.6091666666666,340.17220758818553,329.08225199242423,357.7150849895841
404.85,2004,4,30,2,121,18,4,0,0,-1.313387304913261,-0.614549918526228,-1.1260000467300415,8.638999938964844,405.1853333333329,383.99600000000004,343.40609720877626,331.3552844326515,361.48587819041745
383.95300000000003,2004,5,31,2,152,23,0,0,0,-0.6775135497241853,1.446064469703794,-20.89699935913086,-22.14299964904785,398.2596666666662,386.37500000000006,345.43344234833745,332.93321589967195,363.2832479351841
391.78,2004,6,30,2,182,27,2,0,0,-0.46716249226137646,0.27798983355872925,7.827000141143799,8.95300006866455,393.5276666666662,389.2806666666667,347.7507702309206,334.69861942268176,365.56298810036935
398.441,2004,7,31,3,213,31,5,1,2,0.6272811861635446,-0.946226232937886,6.660999774932861,27.557998657226562,391.39133333333285,393.2536666666667,350.28528171937455,336.61089084000133,368.1932290523398
400.13300000000004,2004,8,31,3,244,36,1,1,2,1.0528792244958245,0.9184672091049948,1.6920000314712524,-6.135000228881836,396.7846666666662,396.68199999999996,352.77766763340577,338.5165541148013,370.74841072815263
405.402,2004,9,30,3,274,40,3,1,2,1.2632302819586334,-0.24960742704007022,5.269000053405762,-1.3919997215270996,401.32533333333294,398.8939166666666,355.40888425173546,340.52311749135725,373.52069786990046
420.21,2004,10,31,4,305,44,6,1,2,2.3576739603835546,-1.4738234935366852,14.807999610900879,13.115999221801758,408.58166666666625,402.3203333333333,358.64894003914867,342.9137239666165,377.25584204030844
439.059,2004,11,30,4,335,49,1,1,2,2.563254121129429,0.6690702371490765,18.849000930786133,13.580000877380371,421.55699999999956,406.39191666666665,362.66944303719123,345.79808224761797,382.2000946770838
442.974,2004,12,31,4,366,53,4,1,2,3.2038987730354394,-0.5812837414517279,3.9149999618530273,-10.892999649047852,434.0809999999995,409.3335833333333,366.6846708853317,348.7133597801894,387.06200710291716
424.08,2005,1,31,1,31,5,0,0,0,-2.8405725836321816,1.5129445793071858,-18.893999099731445,-37.74300003051758,435.37099999999947,410.1323333333333,369.55443734106507,350.9743589867837,390.0234465346838
423.43,2005,2,28,1,59,9,0,0,0,-3.0702572813421836,0.9012705204478828,-0.6499999761581421,-4.565000057220459,430.16133333333283,411.6906666666667,372.2482154740118,353.1480282171802,392.6959708119091
434.355,2005,3,31,1,90,13,3,0,0,-2.009061195722583,0.04275843422136067,10.925000190734863,29.819000244140625,427.2883333333329,414.05558333333335,375.3535547003112,355.58423737066477,396.02869314695636
429.14,2005,4,30,2,120,17,5,0,0,-1.3449111117408628,-1.0991782898195144,-5.215000152587891,-4.565000057220459,428.9749999999996,416.07975000000005,378.0428769652956,357.79091024954477,398.6775976951999
422.903,2005,5,31,2,151,22,1,0,0,-0.7090373565517873,0.961436098410508,-6.236999988555908,-17.16200065612793,428.7993333333329,419.3255833333333,380.2858831170308,359.74427294205844,400.61562987958393
430.30199999999996,2005,6,30,2,181,26,3,0,0,-0.49868629908897877,-0.20663853773455737,7.39900016784668,12.61400032043457,427.44833333333287,422.53575,382.78668896117927,361.8610047537967,402.9905394892172
424.745,2005,7,31,3,212,30,6,1,2,0.5957573793359423,-1.430854604231172,-5.557000160217285,0.679999828338623,425.98333333333295,424.72775,384.8846045131203,363.74752461118277,404.7308963300799
437.773,2005,8,31,3,243,35,2,1,2,1.0213554176682227,0.4338388378117085,13.027999877929688,5.628999710083008,430.93999999999966,427.8644166666667,387.5290242874642,365.96828887284727,407.37426462367347
455.936,2005,9,30,3,273,39,4,1,2,1.2317064751310316,-0.7342357983333567,18.163000106811523,23.720001220703125,439.4846666666663,432.0755833333333,390.949373073091,368.6673202066619,411.2592034537796
470.10699999999997,2005,10,31,4,304,44,0,1,2,2.3213792568390184,1.352516502000856,14.170999526977539,1.1429996490478516,454.60533333333296,436.2336666666667,394.90725441943647,371.710510600462,415.9670271774773
476.668,2005,11,30,4,334,48,2,1,2,2.5317303143018273,0.1844418658557904,6.560999870300293,-11.60200023651123,467.57033333333294,439.36774999999994,398.9952916984646,374.85923528244814,420.8231050032791
509.423,2005,12,31,4,365,52,5,1,2,3.172374966207837,-1.0659121127450146,32.755001068115234,18.584001541137695,485.399333333333,444.9051666666666,404.5166771135414,378.8961482239747,427.91109660301686
549.433,2006,1,31,1,31,5,1,0,0,-2.837692070003852,1.018904022594108,40.0099983215332,33.448997497558594,511.841333333333,455.35124999999994,411.7624932578643,384.0122537772554,437.6328488747755
555.518,2006,2,28,1,59,9,1,0,0,-3.067376767713854,0.40722996373480497,6.085000038146973,-26.670001983642578,538.1246666666663,466.35858333333323,418.9502685949711,389.15742616393777,447.0636609647935
557.215,2006,3,31,1,90,13,4,0,0,-2.0061806820942536,-0.4512821224917169,1.6970000267028809,-38.3129997253418,554.055333333333,476.5969166666666,425.8635051652225,394.19915337901966,455.87576808761
611.8530000000001,2006,4,30,2,120,17,6,0,0,-1.3420305981125331,-1.5932188465325927,54.63800048828125,48.553001403808594,574.8619999999997,491.82299999999987,435.1629799069613,400.72876877764907,468.35394664060124
676.7689999999999,2006,5,31,2,151,22,2,0,0,-0.7061568429234578,0.46739554169743003,64.91600036621094,63.21900177001953,615.2789999999997,512.9784999999998,447.24328091161317,409.0099757143196,485.02715090935317
597.898,2006,6,30,2,181,26,4,0,0,-0.49580578546064935,-0.700679094447635,-78.87100219726562,-133.50900268554688,628.8399999999997,526.9448333333332,454.7760168660325,414.67661644288995,494.0568188366049
633.0930000000001,2006,7,31,3,212,31,0,0,0,0.593866996247338,1.3860732058865772,35.19499969482422,-29.72100067138672,635.9199999999997,544.3071666666666,463.69186602273084,421.22910794960325,505.1797133296766
631.557,2006,8,31,3,243,35,3,0,0,1.024235931296552,-0.060201718901369175,-1.5360000133514404,77.33499908447266,620.8493333333331,560.4558333333332,472.0851227215943,427.5389447111151,515.2898962633025
600.15,2006,9,30,3,273,39,5,0,0,1.234586988759361,-1.2282763550464342,-31.406999588012695,-66.60199737548828,621.5999999999998,572.4736666666665,478.48836658551454,432.71727636978164,522.0787045622383
586.648,2006,10,31,4,304,44,1,0,0,2.3242597704673473,0.8584759452877778,-13.501999855041504,-11.965999603271484,606.1183333333331,582.1854166666666,483.8963482562388,437.3351980786882,527.2442481972593
626.825,2006,11,30,4,334,48,3,0,0,2.5346108279301567,-0.3095986908572873,40.176998138427734,71.58399963378906,604.5409999999998,594.6984999999999,491.04278084342684,443.0198921363276,535.2107083414785
629.513,2006,12,31,4,365,52,6,0,0,3.1752554798361663,-1.5599526694580923,2.687999963760376,16.190000534057617,614.3286666666664,604.7059999999999,497.96629180125547,448.6146853722378,542.7548916741603
630.352,2007,1,31,1,31,5,2,0,0,-2.8348115563755227,0.5248634658810303,0.8389999866485596,-39.33799743652344,628.8966666666664,611.4492499999999,504.5855772111927,454.0668048110706,549.7626603402275
665.1030000000001,2007,2,28,1,59,9,2,0,0,-3.0644962540855243,-0.08681059297827226,34.750999450683594,32.0629997253418,641.6559999999997,620.5813333333332,512.611448350633,460.3978906667384,558.9898875130093
655.8910000000001,2007,3,31,1,90,13,5,0,0,-2.0033001684659237,-0.9453226792047943,-9.211999893188477,-10.050999641418457,650.4486666666666,628.8043333333331,519.7754259331014,466.2626839467363,566.7419765119686
680.008,2007,4,30,2,120,18,0,0,0,-1.3439209812011381,1.2237089635851572,24.117000579833984,-10.63399887084961,667.0006666666665,634.4839166666665,527.7870546364462,472.67504342833416,575.803258391011
668.31,2007,5,31,2,151,22,3,0,0,-0.7032763292951284,-0.026645015015647495,-11.697999954223633,-2.4860000610351562,668.0696666666664,633.7789999999999,534.8132019046238,478.54409212548416,583.2037977197301
655.7139999999999,2007,6,30,2,181,26,5,0,0,-0.4929252718323197,-1.194719651160712,-12.595999717712402,-36.7130012512207,668.0106666666665,638.5969999999999,540.8582418093927,483.85918936171964,589.0046139021517
665.2660000000001,2007,7,31,3,212,31,1,0,0,0.5967475098756675,0.8920326491734996,9.552000045776367,21.25,663.0966666666665,641.2780833333333,547.0786297189229,489.30139368086805,595.1055247899795
664.53,2007,8,31,3,243,35,4,0,0,1.0271164449248815,-0.5542422756144468,-0.7360000014305115,11.859999656677246,661.8366666666665,644.0258333333333,552.9511982329767,494.558251870442,600.6594828067813
710.645,2007,9,30,3,273,39,6,0,0,1.2374675023876907,-1.7223169117595125,46.1150016784668,36.56300354003906,680.1469999999998,653.2337499999999,560.8358883213278,501.0408543143287,609.4583241822388
754.48,2007,10,31,4,304,44,2,0,0,2.3271402840956776,0.36443538857470026,43.834999084472656,44.57099914550781,709.8849999999998,667.2197499999999,570.5180939052615,508.6440286848989,621.0600582476596
808.311,2007,11,30,4,334,48,4,0,0,2.5374913415584857,-0.803639247570365,53.83100128173828,7.715999603271484,757.8119999999999,682.3435833333332,582.4077392099985,517.6340378243519,636.040133587847
803.618,2007,12,31,4,365,1,0,0,0,1.6358463018039522,1.7596853223061149,-4.692999839782715,-48.52799987792969,788.8029999999999,696.8523333333331,593.4682522494986,526.2135566896213,649.4463629008193
887.784,2008,1,31,1,31,5,3,0,0,-2.831931042747193,0.030822909167952668,84.16600036621094,30.334999084472656,833.2376666666665,718.3049999999997,608.1840396370236,537.0606699889327,668.5133738687538
924.283,2008,2,29,1,60,9,4,0,0,-2.8415978628707896,-0.859051438334231,36.499000549316406,41.19200134277344,871.8949999999999,739.9033333333331,623.9889876551724,548.6773398892647,688.9749439592534
971.055,2008,3,31,1,91,14,0,0,0,-1.9954483908249188,1.3974838960829326,46.77199935913086,-37.39400100708008,927.7073333333332,766.1669999999998,641.3422882724137,561.3486696925868,711.5413484425131
911.6,2008,4,30,2,121,18,2,0,0,-1.3312983068431985,0.2555471720420573,-59.45500183105469,-95.9540023803711,935.6459999999997,785.4663333333332,654.855173858793,571.8562096018092,727.5460405671121
889.125,2008,5,31,2,152,22,5,0,0,-0.6906536549371889,-0.9948068065587478,-22.475000381469727,-69.24700164794922,923.9266666666664,803.8675833333332,666.5686651658533,581.3742733137549,740.4723573217432
889.5360000000001,2008,6,30,2,182,27,0,0,0,-0.4850734941913141,1.148086924127014,0.41100001335144043,59.86600112915039,896.7536666666665,823.3527499999999,677.7170319075607,590.6191251143422,752.3974487360038
941.1669999999999,2008,7,31,3,213,31,3,0,0,0.6093701842336068,-0.07612914236960065,51.63100051879883,74.10600280761719,906.6093333333332,846.3444999999998,690.8895303121826,601.1355613609119,767.4990128371235
840.388,2008,8,31,3,244,35,6,0,0,1.0397391192828211,-1.5224040671575474,-100.77899932861328,-101.19000244140625,890.3636666666665,860.9993333333332,698.3644537965735,608.3131345200845,773.3301318101536
824.92,2008,9,30,3,274,40,1,0,0,1.2453192800286954,0.6204896635282147,-15.468000411987305,-67.0989990234375,868.8249999999998,870.5222499999999,704.6922311067448,614.811340484482,777.4573212653413
812.815,2008,10,31,4,305,44,4,0,0,2.3397629584536164,-0.6037264029684,-12.104999542236328,88.67399597167969,826.0409999999998,875.3834999999999,710.0983695514075,620.7514502699476,780.2859355641141
757.85,2008,11,30,4,335,48,6,0,0,2.5501140159164253,-1.771801039113465,-54.96500015258789,-39.49700164794922,798.5283333333332,871.1784166666666,712.4859510738371,624.8644067618491,778.4910607189851
819.94,2008,12,31,4,366,1,2,0,0,1.6484689761618914,0.7915235307630147,62.09000015258789,74.19499969482422,796.8683333333332,872.5385833333333,717.8586535201451,630.7166745589936,781.8069758614663
857.7260000000001,2009,1,31,1,31,5,5,0,0,-2.8241450197116538,-0.9375942004485577,37.7859992980957,92.7509994506836,811.8386666666665,870.03375,724.8520208441379,637.5269543222238,787.880497792549
939.763,2009,2,28,1,59,9,5,0,0,-3.053829717421657,-1.5492682593078602,82.03700256347656,19.947002410888672,872.4763333333332,871.3237500000001,735.597569801931,646.5940356925571,800.0310979691452
925.9889999999999,2009,3,31,1,90,14,1,0,0,-1.9974045285189905,0.9031880212964447,-13.77400016784668,-51.55999755859375,907.8259999999999,867.5682500000001,745.1171413118343,654.9758846217803,810.1077301316136
892.663,2009,4,30,2,120,18,3,0,0,-1.3332544445372696,-0.23874870274443036,-33.32600021362305,-115.36300659179688,919.4716666666665,865.9901666666668,752.4944342462426,662.1064980831269,816.7121517210845
926.855,2009,5,31,2,151,22,6,0,0,-0.6926097926312601,-1.4891026813452357,34.19200134277344,47.96600341796875,915.1689999999999,869.1343333333334,761.2124625339304,670.0489531406331,825.5235795833978
947.807,2009,6,30,2,181,27,1,0,0,-0.4870296318853854,0.653791049340527,20.95199966430664,54.27799987792969,922.4416666666665,873.9902500000002,770.5421894072339,678.3816945464141,835.3062532167261
934.2719999999999,2009,7,31,3,212,31,4,0,0,0.6074140465395357,-0.5704250171560883,-13.53499984741211,-47.72700119018555,936.3113333333331,873.4156666666669,778.7286799368721,686.0584037100216,843.223512959388
949.5,2009,8,31,3,243,36,0,0,0,1.0330120848718158,1.294268424886792,15.227999687194824,-5.723999977111816,943.8596666666664,882.5083333333336,787.2672459400285,693.9616515987209,851.725631922637
996.443,2009,9,30,3,273,40,2,0,0,1.2433631423346247,0.12619378874172746,46.94300079345703,60.47800064086914,960.0716666666664,896.8019166666668,797.726033643027,703.0360920507592,863.3030213688262
1043.511,2009,10,31,4,304,44,5,2,1,2.337806820759546,-1.0980222777548876,47.06800079345703,31.84000015258789,996.4846666666664,916.0265833333334,810.0152819608757,713.2503392892364,877.7196596593201
1126.119,2009,11,30,4,334,49,0,2,1,2.54338698150542,1.0448714529308742,82.60800170898438,35.665000915527344,1055.3576666666665,946.7156666666668,825.8204678628317,725.6363991105593,897.5916068865745
1135.012,2009,12,31,4,365,53,3,2,1,3.18403163341143,-0.20548252566993047,8.892999649047852,-38.17500305175781,1101.547333333333,972.9716666666668,841.2800444696901,737.9176671372425,916.5852383356486
1119.575,2010,1,31,1,31,4,6,2,1,-2.8508321752168557,-1.4219672536684342,-15.437000274658203,-98.04499816894531,1126.9019999999996,994.7924166666668,855.1947922462056,749.3673871231252,932.8244192687968
1095.8,2010,2,28,1,59,8,6,2,1,-3.0805168729268577,-2.033641312527737,-23.774999618530273,-32.667999267578125,1116.7956666666662,1007.7955000000001,867.2250526338952,759.7603655094315,945.862465727293
1115.5539999999999,2010,3,31,1,90,13,2,2,1,-2.0240916840241914,0.41881496807656815,19.753999710083008,35.191001892089844,1110.3096666666663,1023.5925833333334,879.6415000022004,770.4341745441486,959.4377884691097
1148.475,2010,4,30,2,120,17,4,2,1,-1.359941600042471,-0.723121755964307,32.92100143432617,56.69599914550781,1119.9429999999995,1044.9102500000001,893.0831750020903,781.7753993078242,974.560765391581
1204.3210000000001,2010,5,31,2,151,22,0,2,1,-0.7240678448533957,1.337492632265715,55.84600067138672,36.092002868652344,1156.116666666666,1068.0324166666667,908.6450662519858,794.4517673285894,992.9415841602546
1232.382,2010,6,30,2,181,26,2,2,1,-0.5137167873905869,0.16941799612065012,28.06100082397461,-4.8600006103515625,1195.0593333333327,1091.747,924.8319129393865,807.5896743087317,1012.0968174274343
1196.0,2010,7,31,3,212,30,5,2,1,0.5807268910343341,-1.0547980703759647,-36.38199996948242,-92.22799682617188,1210.9009999999994,1113.5576666666666,938.3903172924171,819.2419840794697,1026.8090720332395
1213.464,2010,8,31,3,243,35,1,2,1,1.0063249293666143,0.8098953716669159,17.464000701904297,-10.597000122070312,1213.948666666666,1135.5546666666667,952.1440014277962,831.0686445570856,1041.7414662705803
1271.461,2010,9,30,3,273,39,3,2,1,1.216675986829423,-0.3581792644781491,57.99700164794922,94.37899780273438,1226.9749999999992,1158.4728333333333,968.1098513564064,844.280415220373,1060.119028968934
1343.19,2010,10,31,4,304,43,6,2,1,2.3111196652543438,-1.582395330974764,71.72899627685547,54.26499557495117,1276.0383333333327,1183.4460833333333,986.863858788586,859.2477027637618,1082.7647066514194
1371.7839999999999,2010,11,30,4,334,48,1,2,1,2.516699826000219,0.5604983997109977,28.5939998626709,-29.40300178527832,1328.8116666666658,1203.9181666666666,1006.1098658491567,874.6237916808489,1105.886250119306
1393.5120000000002,2010,12,31,4,365,52,4,2,1,3.1573444779062285,-0.689855578889807,21.72800064086914,-50.00099563598633,1369.4953333333326,1225.459833333333,1025.4799725566988,890.1904379304233,1128.8963101097615
1360.475,2011,1,31,1,31,5,0,2,1,-2.85272255830546,1.3949605564493157,-33.0369987487793,-61.63099670410156,1375.256999999999,1245.5348333333332,1042.229723928864,904.2989747925105,1147.4226053009806
1371.3129999999999,2011,2,28,1,59,9,0,2,1,-3.0824072560154625,0.7832864975900133,10.838000297546387,-10.890000343322754,1375.0999999999992,1268.49425,1058.6838877324205,918.3093955487352,1165.3338368769023
1422.848,2011,3,31,1,90,13,3,2,1,-2.021211170395862,-0.07522558863650931,51.53499984741211,84.5719985961914,1384.8786666666656,1294.1020833333332,1076.8920933457994,933.4455536822732,1185.93496992675
1474.431,2011,4,30,2,120,17,5,2,1,-1.3570610864141415,-1.2171623126773847,51.58300018310547,40.744998931884766,1422.863999999999,1321.2650833333332,1096.7690386785093,949.675117071805,1209.0146523326102
1512.1879999999999,2011,5,31,2,151,22,1,2,1,-0.7211873312250658,0.8434520755526377,37.75699996948242,-13.777999877929688,1469.8223333333324,1346.9206666666666,1117.5399867445838,966.5505035596508,1233.2685201460015
1528.38,2011,6,30,2,181,26,3,2,1,-0.5108362737622574,-0.3246225605924274,16.191999435424805,-35.39099884033203,1504.9996666666657,1371.5871666666665,1138.0819874073545,983.4053884528613,1256.8774385343215
1568.526,2011,7,31,3,212,30,6,2,1,0.5836074046626636,-1.5488386270890426,40.145999908447266,2.3889999389648438,1536.3646666666657,1402.631,1159.604188036987,1000.9590067992755,1281.809323451576
1759.5,2011,8,31,3,243,35,2,2,1,1.009205442994944,0.3158548149538382,190.9739990234375,174.78199768066406,1618.801999999999,1448.134,1189.5989786351374,1023.7152365952971,1320.02457757545
1780.648,2011,9,30,3,273,39,4,2,1,1.2195565004577529,-0.8522198211912267,21.148000717163086,-18.99799919128418,1702.8913333333323,1490.56625,1219.1514297033805,1046.4232194974381,1356.874451369414
1667.8929999999998,2011,10,31,4,304,44,0,2,1,2.3092292821657394,1.2345324791429853,-112.75499725341797,-303.72900390625,1736.0136666666658,1517.6248333333335,1241.5885082182112,1065.0673129125148,1381.755935259861
1735.977,2011,11,30,4,334,48,2,2,1,2.5195803396285488,0.06645784299792042,68.08399963378906,46.935997009277344,1728.1726666666657,1547.9742500000002,1266.3079328073009,1085.1946035251394,1410.093620439072
1652.725,2011,12,31,4,365,52,5,2,1,3.160224991534558,-1.1838961356028848,-83.25199890136719,29.50299835205078,1685.5316666666656,1569.5753333333334,1285.6287861669357,1102.2205154193853,1429.5041308039465
1656.095,2012,1,31,1,31,5,1,2,1,-2.849842044677131,0.9009199997362377,3.369999885559082,-64.71399688720703,1681.598999999999,1594.2103333333337,1304.152096858589,1118.8367499568035,1447.6314003396308
1743.095,2012,2,29,1,60,9,2,2,1,-2.859508864800727,0.011045652234053908,87.0,170.2519989013672,1683.9716666666657,1625.1921666666674,1326.0992420156595,1137.5644974580994,1471.2684883124602
1675.057,2012,3,31,1,91,13,5,2,1,-2.0085884960379223,-1.0433873801796096,-68.03800201416016,-71.40800476074219,1691.4156666666659,1646.209583333334,1343.5471299148765,1153.6892725343564,1487.5715692474635
1648.539,2012,4,30,2,121,18,0,2,1,-1.349209308773136,1.125644262610343,-26.51799964904785,-113.51799774169922,1688.896999999999,1660.718583333334,1358.7967234191326,1168.5347643583257,1500.4489637076665
1585.114,2012,5,31,2,152,22,3,2,1,-0.7085646568671268,-0.12470971599046246,-63.42499923706055,4.613002777099609,1636.2366666666655,1666.795750000001,1370.112587248176,1181.0321414275759,1507.2221666110531
1595.632,2012,6,30,2,182,26,5,2,1,-0.498213599404318,-1.2927843521355276,10.517999649047852,37.0359992980957,1609.7616666666656,1672.4000833333341,1381.388557885767,1193.4701371847486,1514.294953282169
1592.7839999999999,2012,7,31,3,213,31,1,2,1,0.5914591823036691,0.7939679481986844,-2.8480000495910645,60.57699966430664,1591.1766666666656,1674.421583333334,1391.9583299914789,1205.449553069206,1520.5740770195955
1625.682,2012,8,31,3,244,35,4,2,1,1.0218281173528831,-0.6523069765892617,32.89799880981445,22.3799991607666,1604.699333333332,1663.270083333334,1403.644513491905,1218.0565264771299,1528.982710858028
1741.925,2012,9,30,3,274,39,6,2,1,1.2321791748156923,-1.8203816127343266,116.24299621582031,119.09099578857422,1653.4636666666654,1660.0431666666673,1420.5585378173098,1233.772580682816,1546.0180939893858
1746.348,2012,10,31,4,305,44,2,2,1,2.3218519565236795,0.2663706875998853,4.422999858856201,-28.474998474121094,1704.6516666666655,1666.5810833333342,1436.8480109264442,1249.1498432623314,1562.044486470235
1724.352,2012,11,30,4,335,48,4,2,1,2.5322030139864875,-0.9017039485451799,-21.996000289916992,-138.23899841308594,1737.5416666666654,1665.6123333333342,1451.2232103801218,1263.4059079644614,1575.0290875526161
1687.342,2012,12,31,4,366,1,0,2,1,1.6305579742319547,1.6616206213313,-37.0099983215332,-41.43299865722656,1719.3473333333322,1668.4970833333343,1463.0291498611157,1276.1239907255274,1584.014120548407
1671.886,2013,1,31,1,31,5,3,2,1,-2.8420560216415915,-0.06749710988027235,-15.456000328063965,6.539999961853027,1694.5266666666655,1669.8130000000008,1473.4719923680598,1287.9968510037615,1591.0438709045345
1630.6879999999999,2013,2,28,1,59,9,3,2,1,-3.071740719351595,-0.6791711687395748,-41.198001861572266,-4.1880035400390625,1663.305333333332,1660.4457500000005,1481.3327927496566,1298.2775854736487,1594.2154012321719
1591.013,2013,3,31,1,90,13,6,2,1,-2.0105446337319934,-1.537683254966097,-39.67499923706055,-24.218997955322266,1631.1956666666654,1653.4420833333336,1486.8168031121736,1307.0596479094393,1593.9592091335983
1485.905,2013,4,30,2,120,18,1,2,1,-1.3511654464672074,0.6313483878238548,-105.10800170898438,-63.90999984741211,1569.2019999999986,1639.8892500000002,1486.7712129565648,1312.4250084721562,1585.3148724029104
1416.1429999999998,2013,5,31,2,151,22,4,2,1,-0.710520794561198,-0.61900559077695,-69.76200103759766,-30.08700180053711,1497.6869999999988,1625.8083333333334,1483.2398023087367,1315.5365482179916,1571.7811226106776
1342.7,2013,6,30,2,181,26,6,2,1,-0.5001697370983892,-1.787080226922015,-73.44300079345703,31.665000915527344,1414.9159999999986,1604.7306666666666,1476.2128121932997,1316.3514517714518,1553.4546328018234
1284.348,2013,7,31,3,212,31,2,2,1,0.589503044609598,0.29967207341219687,-58.35200119018555,11.40999984741211,1347.730333333332,1579.0276666666668,1466.6195715836345,1315.3913482183082,1531.9261021776776
1345.0479999999998,2013,8,31,3,243,35,5,2,1,1.019871979658812,-1.1466028513757494,60.70000076293945,134.14300537109375,1324.0319999999986,1555.6415,1460.5409930044527,1316.2810477717587,1516.9758540034634
1348.464,2013,9,30,3,273,40,0,2,1,1.2254521404046868,0.9962908793100121,3.4159998893737793,61.768001556396484,1325.953333333332,1522.8530833333334,1454.9371433542299,1317.246536338606,1503.4949056831865
1314.402,2013,10,31,4,304,44,3,2,1,2.319895818829608,-0.22792518718660235,-34.0620002746582,-94.76200103759766,1335.971333333332,1486.8575833333337,1447.9103861865183,1317.1612002484478,1488.3674732285317
1277.417,2013,11,30,4,334,48,5,2,1,2.5302468762924164,-1.3959998233316677,-36.98500061035156,-40.4010009765625,1313.4276666666656,1449.6130000000005,1439.3857168771924,1315.9688742409944,1471.4914353702493
1221.588,2013,12,31,4,365,1,1,2,1,1.6286018365378832,1.1673247465448122,-55.82899856567383,-21.766998291015625,1271.1356666666654,1410.800166666667,1428.4958310333327,1313.1374480137645,1451.4991605406294
1243.068,2014,1,31,1,31,5,4,2,1,-2.8391755080132635,-0.5615376665933499,21.479999542236328,58.46500015258789,1247.3576666666656,1375.065333333334,1419.224439481666,1311.0353645733514,1434.824667697379
1298.713,2014,2,28,1,59,9,4,2,1,-3.068860205723265,-1.1732117254526526,55.64500045776367,111.4739990234375,1254.4563333333322,1347.4007500000005,1413.1988675075825,1310.6656936361508,1423.9357342815888
1336.56,2014,3,31,1,90,14,0,2,1,-2.012435016820598,1.2792445551516525,37.84700012207031,16.367000579833984,1292.7803333333322,1326.196333333334,1409.3669241322032,1311.4425228270663,1416.9456755390618
1299.175,2014,4,30,2,120,18,2,2,1,-1.3482849328388777,0.1373078311107771,-37.3849983215332,-93.02999877929688,1311.4826666666656,1310.6355000000005,1403.857327925593,1311.0744971422544,1407.524021495937
1288.913,2014,5,31,2,151,22,5,2,1,-0.7076402809328683,-1.1130461474900277,-10.26200008392334,-48.10900115966797,1308.2159999999992,1300.0330000000004,1398.1101115293131,1310.4096522279867,1398.035139776262
1277.857,2014,6,30,2,181,27,0,2,1,-0.5020601201869935,1.0298475831957343,-11.055999755859375,26.328998565673828,1288.6483333333324,1294.6294166666669,1392.0974559528474,1309.4330726611472,1388.4208885941612
1312.989,2014,7,31,3,212,31,3,2,1,0.5923835582379274,-0.19436848330088075,35.13199996948242,45.39400100708008,1293.252999999999,1297.016166666667,1388.142033155205,1309.5397504813127,1382.3863375066283
1297.005,2014,8,31,3,243,35,6,2,1,1.0227524932871417,-1.640643408088827,-15.984000205993652,-4.928000450134277,1295.9503333333325,1293.0125833333339,1383.5851814974446,1309.1637079668733,1375.5558305060981
1241.33,2014,9,30,3,273,40,1,2,1,1.2283326540330162,0.5022503225969348,-55.67499923706055,-90.80699920654297,1283.7746666666656,1284.0847500000007,1376.4724224225722,1307.128696727867,1364.8177640656102
